"","AGE_CODE","REGION","B_LOCATION_DESCRIPTION","BAND_SIZE_CODE","BANDING_DATE","BANDING_DAY","BANDING_MONTH","BANDING_YEAR","BIRD_STATUS","FLYWAY_CODE","LAT_DECIMAL_DEGREES","LON_DECIMAL_DEGREES","SEX_CODE","STATE_CODE","STATE"
"91848",4,49,"7.5 mi SE from Buckley(7.5 Mi. SE of Buckley) Wexford County   (Bandit ID: 44288531)","3","4/28/2017",28,4,2017,3,2,44.475,-85.525,"U",26,"MI"
"91849",4,49,"7.5 mi SE from Buckley(7.5 Mi. SE of Buckley) Wexford County   (Bandit ID: 44288531)","3","4/28/2017",28,4,2017,3,2,44.475,-85.525,"U",26,"MI"
"91850",4,49,"7.5 mi SE from Buckley(7.5 Mi. SE of Buckley) Wexford County   (Bandit ID: 44288531)","3","4/28/2017",28,4,2017,3,2,44.475,-85.525,"U",26,"MI"
"91851",4,49,"7.5 mi SE from Buckley(7.5 Mi. SE of Buckley) Wexford County   (Bandit ID: 44288531)","3","4/28/2017",28,4,2017,3,2,44.475,-85.525,"U",26,"MI"
"91852",4,49,"7.5 mi SE from Buckley(7.5 Mi. SE of Buckley) Wexford County   (Bandit ID: 44288531)","3","5/5/2017",5,5,2017,3,2,44.475,-85.525,"U",26,"MI"
"91853",4,49,"7.5 mi SE from Buckley(7.5 Mi. SE of Buckley) Wexford County   (Bandit ID: 44288531)","3","5/5/2017",5,5,2017,3,2,44.475,-85.525,"U",26,"MI"
"91854",4,49,"7.5 mi SE from Buckley(7.5 Mi. SE of Buckley) Wexford County   (Bandit ID: 44288531)","3","5/5/2017",5,5,2017,3,2,44.475,-85.525,"U",26,"MI"
"91855",4,49,"7.5 mi SE from Buckley(7.5 Mi. SE of Buckley) Wexford County   (Bandit ID: 44288531)","3","5/5/2017",5,5,2017,3,2,44.475,-85.525,"U",26,"MI"
"91856",1,49,"7.5 mi SE from Buckley(7.5 Mi. SE of Buckley) Wexford County   (Bandit ID: 44288531)","3","5/5/2017",5,5,2017,3,2,44.475,-85.525,"F",26,"MI"
"91857",4,49,"5 mi NE from Thompsonville(5 Mi. NE of Thompsonville) Benzie County   (Bandit ID: 44328550)","3","4/28/2017",28,4,2017,3,2,44.54167,-85.84167,"U",26,"MI"
"91858",4,49,"5 mi NE from Thompsonville(5 Mi. NE of Thompsonville) Benzie County   (Bandit ID: 44328550)","3","4/28/2017",28,4,2017,3,2,44.54167,-85.84167,"U",26,"MI"
"91859",4,49,"5 mi NE from Thompsonville(5 Mi. NE of Thompsonville) Benzie County   (Bandit ID: 44328550)","3","4/28/2017",28,4,2017,3,2,44.54167,-85.84167,"U",26,"MI"
"91860",4,49,"5 mi NE from Thompsonville(5 Mi. NE of Thompsonville) Benzie County   (Bandit ID: 44328550)","3","4/28/2017",28,4,2017,3,2,44.54167,-85.84167,"U",26,"MI"
"91861",4,49,"5 mi NE from Thompsonville(5 Mi. NE of Thompsonville) Benzie County   (Bandit ID: 44328550)","3","4/28/2017",28,4,2017,3,2,44.54167,-85.84167,"U",26,"MI"
"91862",4,49,"5 mi NE from Thompsonville(5 Mi. NE of Thompsonville) Benzie County   (Bandit ID: 44328550)","3","4/28/2017",28,4,2017,3,2,44.54167,-85.84167,"U",26,"MI"
"91863",4,49,"4.8 mi S from Sharon(4.75 Mi. S of Sharon) Kalkaska County   (Bandit ID: 44308504)","3","4/28/2017",28,4,2017,3,2,44.50833,-85.09167,"U",26,"MI"
"91864",4,49,"4.8 mi S from Sharon(4.75 Mi. S of Sharon) Kalkaska County   (Bandit ID: 44308504)","3","4/28/2017",28,4,2017,3,2,44.50833,-85.09167,"U",26,"MI"
"91865",4,49,"3 mi SSW from Prudenville(3 Mi. SSW of Prudenville) Roscommon County   (Bandit ID: 44158439)","3","5/19/2017",19,5,2017,3,2,44.25833,-84.65833,"U",26,"MI"
"91866",4,49,"3 mi SSW from Prudenville(3 Mi. SSW of Prudenville) Roscommon County   (Bandit ID: 44158439)","3","5/19/2017",19,5,2017,3,2,44.25833,-84.65833,"U",26,"MI"
"91867",4,49,"3 mi SSW from Prudenville(3 Mi. SSW of Prudenville) Roscommon County   (Bandit ID: 44158439)","3","5/19/2017",19,5,2017,3,2,44.25833,-84.65833,"U",26,"MI"
"91868",4,49,"3 mi SSW from Prudenville(3 Mi. SSW of Prudenville) Roscommon County   (Bandit ID: 44158439)","3","5/19/2017",19,5,2017,3,2,44.25833,-84.65833,"U",26,"MI"
"91869",4,49,"3 mi SSW from Prudenville(3 Mi. SSW of Prudenville) Roscommon County   (Bandit ID: 44158439)","3","5/23/2017",23,5,2017,3,2,44.25833,-84.65833,"U",26,"MI"
"91870",4,49,"3 mi SSW from Prudenville(3 Mi. SSW of Prudenville) Roscommon County   (Bandit ID: 44158439)","3","5/23/2017",23,5,2017,3,2,44.25833,-84.65833,"U",26,"MI"
"91871",4,49,"2 mi W from Deford(2 Mi. S.W. of Deford) Tuscola County   (Bandit ID: 43308314)","3","4/27/2017",27,4,2017,3,2,43.50833,-83.24167,"U",26,"MI"
"91872",4,49,"2 mi W from Deford(2 Mi. S.W. of Deford) Tuscola County   (Bandit ID: 43308314)","3","4/27/2017",27,4,2017,3,2,43.50833,-83.24167,"U",26,"MI"
"91873",4,49,"2 mi W from Deford(2 Mi. S.W. of Deford) Tuscola County   (Bandit ID: 43308314)","3","4/27/2017",27,4,2017,3,2,43.50833,-83.24167,"U",26,"MI"
"91874",4,49,"2 mi W from Deford(2 Mi. S.W. of Deford) Tuscola County   (Bandit ID: 43308314)","3","4/27/2017",27,4,2017,3,2,43.50833,-83.24167,"U",26,"MI"
"91875",4,49,"McKinley(7 1/2 Mi. S. & 2 Mi. W. of Mckinley) Oscoda County   (Bandit ID: 44328358)","3","5/9/2017",9,5,2017,3,2,44.54167,-83.975,"U",26,"MI"
"91876",4,49,"McKinley(7 1/2 Mi. S. & 2 Mi. W. of Mckinley) Oscoda County   (Bandit ID: 44328358)","3","5/9/2017",9,5,2017,3,2,44.54167,-83.975,"U",26,"MI"
"91877",4,49,"McKinley(7 1/2 Mi. S. & 2 Mi. W. of Mckinley) Oscoda County   (Bandit ID: 44328358)","3","5/9/2017",9,5,2017,3,2,44.54167,-83.975,"U",26,"MI"
"91878",4,49,"Mio(9 Mi. S. & 8 Mi. E. of Mio) Oscoda County   (Bandit ID: 44318357)","3","5/10/2017",10,5,2017,3,2,44.525,-83.95833,"U",26,"MI"
"91879",4,49,"Mio(9 Mi. S. & 8 Mi. E. of Mio) Oscoda County   (Bandit ID: 44318357)","3","5/10/2017",10,5,2017,3,2,44.525,-83.95833,"U",26,"MI"
"91880",4,49,"McKinley(7 1/2 Mi. S. & 2 Mi. W. of Mckinley) Oscoda County   (Bandit ID: 44328358)","3","5/11/2017",11,5,2017,3,2,44.54167,-83.975,"U",26,"MI"
"91881",4,49,"McKinley(7 1/2 Mi. S. & 2 1/2 Mi. W. of Mckinley) Oscoda County   (Bandit ID: 44328359)","3","5/11/2017",11,5,2017,3,2,44.54167,-83.99167,"U",26,"MI"
"91882",4,49,"McKinley(7 1/2 Mi. S. & 2 1/2 Mi. W. of Mckinley) Oscoda County   (Bandit ID: 44328359)","3","5/11/2017",11,5,2017,3,2,44.54167,-83.99167,"U",26,"MI"
"91883",4,49,"McKinley(7 1/2 Mi. S. & 2 1/2 Mi. W. of Mckinley) Oscoda County   (Bandit ID: 44328359)","3","5/11/2017",11,5,2017,3,2,44.54167,-83.99167,"U",26,"MI"
"91884",1,49,"6 mi E from Curtisville(6 Mi. E of Curtisville) Alcona County   (Bandit ID: 44338342)","3","5/12/2017",12,5,2017,3,2,44.55833,-83.70833,"F",26,"MI"
"91885",4,49,"6 mi E from Curtisville(6 Mi. E of Curtisville) Alcona County   (Bandit ID: 44338342)","3","5/12/2017",12,5,2017,3,2,44.55833,-83.70833,"U",26,"MI"
"91886",4,49,"6 mi E from Curtisville(6 Mi. E of Curtisville) Alcona County   (Bandit ID: 44338342)","3","5/17/2017",17,5,2017,3,2,44.55833,-83.70833,"U",26,"MI"
"91887",4,49,"6 mi E from Curtisville(6 Mi. E of Curtisville) Alcona County   (Bandit ID: 44338342)","3","5/17/2017",17,5,2017,3,2,44.55833,-83.70833,"U",26,"MI"
"91888",4,49,"6 mi E from Curtisville(6 Mi. E of Curtisville) Alcona County   (Bandit ID: 44338342)","3","5/17/2017",17,5,2017,3,2,44.55833,-83.70833,"U",26,"MI"
"91889",4,49,"6 mi E from Curtisville(6 Mi. E of Curtisville) Alcona County   (Bandit ID: 44338342)","3","5/18/2017",18,5,2017,3,2,44.55833,-83.70833,"U",26,"MI"
"91890",4,49,"1 mi NE from Luther(1 Mi. NE of Luther) Lake County   (Bandit ID: 44038540)","3","4/29/2017",29,4,2017,3,2,44.05833,-85.675,"U",26,"MI"
"91891",4,49,"1 mi NE from Luther(1 Mi. NE of Luther) Lake County   (Bandit ID: 44038540)","3","4/29/2017",29,4,2017,3,2,44.05833,-85.675,"U",26,"MI"
"91892",4,49,"1 mi NE from Luther(1 Mi. NE of Luther) Lake County   (Bandit ID: 44038540)","3","4/29/2017",29,4,2017,3,2,44.05833,-85.675,"U",26,"MI"
"91893",4,49,"1 mi NE from Luther(1 Mi. NE of Luther) Lake County   (Bandit ID: 44038540)","3","4/29/2017",29,4,2017,3,2,44.05833,-85.675,"U",26,"MI"
"91894",4,49,"5 mi N from Luther(5 Mi. N. of Luther) Lake County   (Bandit ID: 44068541)","3","5/1/2017",1,5,2017,3,2,44.10833,-85.69167,"U",26,"MI"
"91895",4,49,"6 mi N from Luther(6 Mi. N. of Luther) Lake County   (Bandit ID: 44078541)","3","5/1/2017",1,5,2017,3,2,44.125,-85.69167,"U",26,"MI"
"91896",4,49,"6 mi N from Luther(6 Mi. N. of Luther) Lake County   (Bandit ID: 44078541)","3","5/1/2017",1,5,2017,3,2,44.125,-85.69167,"U",26,"MI"
"91897",4,49,"6 mi N from Luther(6 Mi. N. of Luther) Lake County   (Bandit ID: 44078541)","3","5/1/2017",1,5,2017,3,2,44.125,-85.69167,"U",26,"MI"
"91898",4,49,"6 mi N from Luther(6 Mi. N. of Luther) Lake County   (Bandit ID: 44078541)","3","5/1/2017",1,5,2017,3,2,44.125,-85.69167,"U",26,"MI"
"91899",4,49,"Luther(2 Mi. N. & 3 1/2 Mi. W. of Luther) Lake County   (Bandit ID: 44048545)","3","5/3/2017",3,5,2017,3,2,44.075,-85.75833,"U",26,"MI"
"91900",4,49,"Luther(2 Mi. N. & 3 1/2 Mi. W. of Luther) Lake County   (Bandit ID: 44048545)","3","5/3/2017",3,5,2017,3,2,44.075,-85.75833,"U",26,"MI"
"91901",4,49,"Luther(2 Mi. N. & 3 1/2 Mi. W. of Luther) Lake County   (Bandit ID: 44048545)","3","5/3/2017",3,5,2017,3,2,44.075,-85.75833,"U",26,"MI"
"91902",4,49,"Luther(2 Mi. N. & 3 1/2 Mi. W. of Luther) Lake County   (Bandit ID: 44048545)","3","5/3/2017",3,5,2017,3,2,44.075,-85.75833,"U",26,"MI"
"91903",4,49,"Luther(2 Mi. N. & 3 1/2 Mi. W. of Luther) Lake County   (Bandit ID: 44048545)","3","5/3/2017",3,5,2017,3,2,44.075,-85.75833,"U",26,"MI"
"91904",4,49,"Luther(4 Mi. N & 4 Mi. W. of Luther) Lake County   (Bandit ID: 44058546)","3","5/3/2017",3,5,2017,3,2,44.09167,-85.775,"U",26,"MI"
"91905",4,49,"5.5 mi SE from Fife Lake(5.5 Mi. SE of Fife Lake) Kalkaska County   (Bandit ID: 44318515)","3","5/1/2017",1,5,2017,3,2,44.525,-85.25833,"U",26,"MI"
"91906",4,49,"5.5 mi SE from Fife Lake(5.5 Mi. SE of Fife Lake) Kalkaska County   (Bandit ID: 44318515)","3","5/1/2017",1,5,2017,3,2,44.525,-85.25833,"U",26,"MI"
"91907",4,49,"5.5 mi SE from Fife Lake(5.5 Mi. SE of Fife Lake) Kalkaska County   (Bandit ID: 44318515)","3","5/1/2017",1,5,2017,3,2,44.525,-85.25833,"U",26,"MI"
"91908",4,49,"5.5 mi SE from Fife Lake(5.5 Mi. SE of Fife Lake) Kalkaska County   (Bandit ID: 44318515)","3","5/1/2017",1,5,2017,3,2,44.525,-85.25833,"U",26,"MI"
"91909",1,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","5/30/2017",30,5,2017,3,2,44.125,-84.24167,"F",26,"MI"
"91910",4,49,"St. Helen(2 Mi. N. & 1 1/2 Mi. E. of St. Helen) Roscommon County   (Bandit ID: 44238422)","3","5/5/2017",5,5,2017,3,2,44.39167,-84.375,"U",26,"MI"
"91911",1,49,"Portage(Pavilion Township) Kalamazoo County   (Bandit ID: PF)","3","10/23/2018",23,10,2018,3,2,42.25,-85.58333,"M",26,"MI"
"91912",2,49,"Bath MI(Burke Lake Station at Rose Lake) Shiawassee County   (Bandit ID: BULA)","3","10/8/2018",8,10,2018,3,2,42.75,-84.41667,"M",26,"MI"
"91913",2,49,"Bath MI(Burke Lake Station at Rose Lake) Shiawassee County   (Bandit ID: BULA)","3","8/19/2018",19,8,2018,3,2,42.75,-84.41667,"F",26,"MI"
"91914",2,49,"Bath MI(Burke Lake Station at Rose Lake) Shiawassee County   (Bandit ID: BULA)","3","8/23/2018",23,8,2018,3,2,42.75,-84.41667,"F",26,"MI"
"91915",2,49,"Bath MI(Burke Lake Station at Rose Lake) Shiawassee County   (Bandit ID: BULA)","3","8/24/2018",24,8,2018,3,2,42.75,-84.41667,"M",26,"MI"
"91916",2,49,"Bath MI(Burke Lake Station at Rose Lake) Shiawassee County   (Bandit ID: BULA)","3","8/27/2018",27,8,2018,3,2,42.75,-84.41667,"M",26,"MI"
"91917",2,49,"Bath MI(Burke Lake Station at Rose Lake) Shiawassee County   (Bandit ID: BULA)","3","8/31/2018",31,8,2018,3,2,42.75,-84.41667,"F",26,"MI"
"91918",2,49,"Bath MI(Burke Lake Station at Rose Lake) Shiawassee County   (Bandit ID: BULA)","3B","9/12/2018",12,9,2018,3,2,42.75,-84.41667,"F",26,"MI"
"91919",2,49,"Bath MI(Burke Lake Station at Rose Lake) Shiawassee County   (Bandit ID: BULA)","3B","9/12/2018",12,9,2018,3,2,42.75,-84.41667,"M",26,"MI"
"91920",4,49,"7 mi E from Prudenville(7 Mi. E. of Prudenville) Roscommon County   (Bandit ID: 44178430)","3","5/8/2018",8,5,2018,3,2,44.29167,-84.50833,"U",26,"MI"
"91921",4,49,"6.5 mi ESE from Buckley(6.5 Mi. ESE of Buckley) Wexford County   (Bandit ID: 44288532)","3","5/20/2018",20,5,2018,3,2,44.475,-85.54167,"U",26,"MI"
"91922",4,49,"6.5 mi ESE from Buckley(6.5 Mi. ESE of Buckley) Wexford County   (Bandit ID: 44288532)","3","5/20/2018",20,5,2018,3,2,44.475,-85.54167,"U",26,"MI"
"91923",4,49,"6.5 mi ESE from Buckley(6.5 Mi. ESE of Buckley) Wexford County   (Bandit ID: 44288532)","3","5/20/2018",20,5,2018,3,2,44.475,-85.54167,"U",26,"MI"
"91924",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","5/19/2018",19,5,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91925",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","5/19/2018",19,5,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91926",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","5/19/2018",19,5,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91927",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","5/19/2018",19,5,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91928",4,49,"9 mi ESE from Buckley(9 Mi. ESE of Buckley) Wexford County   (Bandit ID: 44288529)","3","5/20/2018",20,5,2018,3,2,44.475,-85.49167,"U",26,"MI"
"91929",4,49,"9 mi ESE from Buckley(9 Mi. ESE of Buckley) Wexford County   (Bandit ID: 44288529)","3","5/20/2018",20,5,2018,3,2,44.475,-85.49167,"U",26,"MI"
"91930",4,49,"9 mi ESE from Buckley(9 Mi. ESE of Buckley) Wexford County   (Bandit ID: 44288529)","3","5/20/2018",20,5,2018,3,2,44.475,-85.49167,"U",26,"MI"
"91931",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","5/22/2018",22,5,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91932",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","5/22/2018",22,5,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91933",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","5/22/2018",22,5,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91934",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","6/2/2018",2,6,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91935",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","6/2/2018",2,6,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91936",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","6/2/2018",2,6,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91937",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","6/2/2018",2,6,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91938",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","6/2/2018",2,6,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91939",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","6/2/2018",2,6,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91940",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","6/2/2018",2,6,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91941",4,49,"5.5 mi W from Alger(5.5 Mi. W of Alger) Gladwin County   (Bandit ID: 44078414)","3","6/2/2018",2,6,2018,3,2,44.125,-84.24167,"U",26,"MI"
"91942",4,49,"Mayfield(1 Mi. N. & 4 1/2 Mi. W. of Mayfield) Grand Traverse County   (Bandit ID: 44388537)","3","5/31/2018",31,5,2018,3,2,44.64167,-85.625,"U",26,"MI"
"91943",4,49,"Mayfield(1 Mi. N. & 4 1/2 Mi. W. of Mayfield) Grand Traverse County   (Bandit ID: 44388537)","3","5/31/2018",31,5,2018,3,2,44.64167,-85.625,"U",26,"MI"
"91944",4,49,"Mayfield(1 Mi. N. & 4 1/2 Mi. W. of Mayfield) Grand Traverse County   (Bandit ID: 44388537)","3","5/31/2018",31,5,2018,3,2,44.64167,-85.625,"U",26,"MI"
"91945",4,49,"Mayfield(1 Mi. N. & 4 1/2 Mi. W. of Mayfield) Grand Traverse County   (Bandit ID: 44388537)","3","5/31/2018",31,5,2018,3,2,44.64167,-85.625,"U",26,"MI"
"91946",4,49,"Mayfield(1 Mi. N. & 4 1/2 Mi. W. of Mayfield) Grand Traverse County   (Bandit ID: 44388537)","3","6/10/2018",10,6,2018,3,2,44.64167,-85.625,"U",26,"MI"
"91947",4,49,"Mayfield(1 Mi. N. & 4 1/2 Mi. W. of Mayfield) Grand Traverse County   (Bandit ID: 44388537)","3","6/10/2018",10,6,2018,3,2,44.64167,-85.625,"U",26,"MI"
"91948",4,49,"Mayfield(1 Mi. N. & 4 1/2 Mi. W. of Mayfield) Grand Traverse County   (Bandit ID: 44388537)","3","6/10/2018",10,6,2018,3,2,44.64167,-85.625,"U",26,"MI"
"91949",1,49,"2 mi S from Holly(2 Mi. S of Holly) Oakland County   (Bandit ID: 42458337)","3","4/26/2018",26,4,2018,3,2,42.75833,-83.625,"F",26,"MI"
"91950",4,49,"2 mi S from Holly(2 Mi. S of Holly) Oakland County   (Bandit ID: 42458337)","3","4/26/2018",26,4,2018,3,2,42.75833,-83.625,"U",26,"MI"
"91951",4,49,"2 mi S from Holly(2 Mi. S of Holly) Oakland County   (Bandit ID: 42458337)","3","4/26/2018",26,4,2018,3,2,42.75833,-83.625,"U",26,"MI"
"91952",4,49,"2 mi NE from Fenton(2 Mi. NE of Fenton) Oakland County   (Bandit ID: 42488340)","3","5/4/2018",4,5,2018,3,2,42.80833,-83.675,"U",26,"MI"
"91953",4,49,"2 mi NE from Fenton(2 Mi. NE of Fenton) Oakland County   (Bandit ID: 42488340)","3","5/4/2018",4,5,2018,3,2,42.80833,-83.675,"U",26,"MI"
"91954",4,49,"2 mi NE from Fenton(2 Mi. NE of Fenton) Oakland County   (Bandit ID: 42488340)","3","5/4/2018",4,5,2018,3,2,42.80833,-83.675,"U",26,"MI"
"91955",4,49,"2 mi NE from Fenton(2 Mi. NE of Fenton) Oakland County   (Bandit ID: 42488340)","3","5/4/2018",4,5,2018,3,2,42.80833,-83.675,"U",26,"MI"
"91956",4,49,"Lyon Manor(1 Mi. S. & 1 Mi. E. of Lyon Manor) Roscommon County   (Bandit ID: 44268445)","3","5/20/2018",20,5,2018,3,2,44.44167,-84.75833,"U",26,"MI"
"91957",4,49,"Lyon Manor(1 Mi. S. & 1 Mi. E. of Lyon Manor) Roscommon County   (Bandit ID: 44268445)","3","5/20/2018",20,5,2018,3,2,44.44167,-84.75833,"U",26,"MI"
"91958",4,49,"Lyon Manor(1 Mi. S. & 1 Mi. E. of Lyon Manor) Roscommon County   (Bandit ID: 44268445)","3","5/20/2018",20,5,2018,3,2,44.44167,-84.75833,"U",26,"MI"
"91959",4,49,"Lyon Manor(1 Mi. S. & 1 Mi. E. of Lyon Manor) Roscommon County   (Bandit ID: 44268445)","3","5/20/2018",20,5,2018,3,2,44.44167,-84.75833,"U",26,"MI"
"91960",4,49,"9 mi SSE from Grayling(9 Mi. SSE of Grayling) Crawford County   (Bandit ID: 44328439)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.65833,"U",26,"MI"
"91961",4,49,"9 mi SSE from Grayling(9 Mi. SSE of Grayling) Crawford County   (Bandit ID: 44328439)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.65833,"U",26,"MI"
"91962",4,49,"9 mi SSE from Grayling(9 Mi. SSE of Grayling) Crawford County   (Bandit ID: 44328439)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.65833,"U",26,"MI"
"91963",4,49,"9 mi SSE from Grayling(9 Mi. SSE of Grayling) Crawford County   (Bandit ID: 44328439)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.65833,"U",26,"MI"
"91964",4,49,"6 mi S from Grayling(6 Mi. S of Grayling) Crawford County   (Bandit ID: 44338442)","3","5/21/2018",21,5,2018,3,2,44.55833,-84.70833,"U",26,"MI"
"91965",4,49,"6 mi S from Grayling(6 Mi. S of Grayling) Crawford County   (Bandit ID: 44338442)","3","5/21/2018",21,5,2018,3,2,44.55833,-84.70833,"U",26,"MI"
"91966",4,49,"6 mi S from Grayling(6 Mi. S of Grayling) Crawford County   (Bandit ID: 44338442)","3","5/21/2018",21,5,2018,3,2,44.55833,-84.70833,"U",26,"MI"
"91967",4,49,"6 mi S from Grayling(6 Mi. S of Grayling) Crawford County   (Bandit ID: 44338442)","3","5/21/2018",21,5,2018,3,2,44.55833,-84.70833,"U",26,"MI"
"91968",4,49,"7 mi SE from Grayling(7 Mi. SE of Grayling) Crawford County   (Bandit ID: 44328437)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.625,"U",26,"MI"
"91969",4,49,"7 mi SE from Grayling(7 Mi. SE of Grayling) Crawford County   (Bandit ID: 44328437)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.625,"U",26,"MI"
"91970",4,49,"7 mi SE from Grayling(7 Mi. SE of Grayling) Crawford County   (Bandit ID: 44328437)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.625,"U",26,"MI"
"91971",4,49,"7 mi SE from Grayling(7 Mi. SE of Grayling) Crawford County   (Bandit ID: 44328437)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.625,"U",26,"MI"
"91972",4,49,"Grayling(7 1/2 Mi. S. & 2 1/2 Mi. E. of Grayling) Crawford County   (Bandit ID: 44328438)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.64167,"U",26,"MI"
"91973",4,49,"Grayling(7 1/2 Mi. S. & 2 1/2 Mi. E. of Grayling) Crawford County   (Bandit ID: 44328438)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.64167,"U",26,"MI"
"91974",4,49,"Grayling(7 1/2 Mi. S. & 2 1/2 Mi. E. of Grayling) Crawford County   (Bandit ID: 44328438)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.64167,"U",26,"MI"
"91975",4,49,"Grayling(7 1/2 Mi. S. & 2 1/2 Mi. E. of Grayling) Crawford County   (Bandit ID: 44328438)","3","5/21/2018",21,5,2018,3,2,44.54167,-84.64167,"U",26,"MI"
"91976",1,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"F",26,"MI"
"91977",4,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"U",26,"MI"
"91978",4,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"U",26,"MI"
"91979",4,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"U",26,"MI"
"91980",4,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"U",26,"MI"
"91981",4,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"U",26,"MI"
"91982",4,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"U",26,"MI"
"91983",4,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"U",26,"MI"
"91984",4,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"U",26,"MI"
"91985",4,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"U",26,"MI"
"91986",4,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"U",26,"MI"
"91987",4,49,"Roscommon(7 Mi. S. & 2 Mi. W. of Roscommon) Roscommon County   (Bandit ID: 44238438)","3","5/22/2018",22,5,2018,3,2,44.39167,-84.64167,"U",26,"MI"
